short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
hh_u18_pct,Households with children under 18 years old,University Heights/Fordham,0.553999999996449,0.496672702596697,0.519112,0.515015,0.497158,0.481308,0.500693,0.442585,0.438983,0.425235,0.409338,0.45994,0.387127,0.473295,0.421954
hh_u18_pct,Households with children under 18 years old,Kingsbridge Heights/Mosholu,0.473999999998341,0.497625388397864,0.433322,0.446739,0.435668,0.434607,0.440993,0.426913,0.402709,0.412274,0.389507,0.369887,0.39452,0.483093,0.393037
hh_u18_pct,Households with children under 18 years old,Riverdale/Kingsbridge,0.320999999999913,0.348689176298649,0.301842,0.295047,0.333064,0.289719,0.282629,0.286503,0.270846,0.330576,0.304032,0.320102,0.284857,0.301936,0.300824
hh_u18_pct,Households with children under 18 years old,Soundview/Parkchester,0.454999999998108,0.415977402499266,0.383692,0.39793,0.393716,0.414764,0.447091,0.419672,0.387121,0.348186,0.355736,0.375111,0.384563,0.396083,0.354139
hh_u18_pct,Households with children under 18 years old,Throgs Neck/Co-op City,0.29399999999805,0.303849402698688,0.247582,0.306621,0.273588,0.287817,0.249027,0.299263,0.266323,0.30132,0.310499,0.24,0.269756,0.277344,0.271092
hh_u18_pct,Households with children under 18 years old,Pelham Parkway,0.356999999999971,0.347125603297172,0.375312,0.388179,0.345646,0.342553,0.370824,0.35368,0.380335,0.334852,0.386692,0.364128,0.325119,0.336305,0.320933
hh_u18_pct,Households with children under 18 years old,Williamsbridge/Baychester,0.421999999998661,0.44042954269753,0.429576,0.433996,0.423515,0.390177,0.408505,0.422761,0.40641,0.385553,0.381753,0.386256,0.355501,0.355518,0.34264
hh_u18_pct,Households with children under 18 years old,Williamsburg/Greenpoint,0.349999999998545,0.260057150997454,0.24196,0.257946,0.281612,0.264241,0.251814,0.229999,0.257366,0.218608,0.236291,0.234861,0.226827,0.194612,0.239433
hh_u18_pct,Households with children under 18 years old,Brooklyn Heights/Fort Greene,0.246999999999389,0.202673592199062,0.227627,0.253517,0.207176,0.231117,0.232736,0.220943,0.245674,0.238104,0.235224,0.226872,0.229201,0.214349,0.2468
hh_u18_pct,Households with children under 18 years old,Bedford Stuyvesant,0.44999999999709,0.439858644898777,0.405041,0.351063,0.407373,0.372439,0.360679,0.343317,0.305424,0.374912,0.279849,0.333614,0.273284,0.291706,0.283479
hh_u18_pct,Households with children under 18 years old,Bushwick,0.535999999992782,0.449777637397347,0.428246,0.424942,0.437724,0.431017,0.432728,0.398246,0.401618,0.377748,0.324338,0.279082,0.264206,0.302537,0.232118
hh_u18_pct,Households with children under 18 years old,East New York/Starrett City,0.502999999996973,0.440665296198858,0.486687,0.455375,0.444836,0.478755,0.470144,0.446009,0.419049,0.439888,0.352002,0.364698,0.373647,0.373037,0.378975
hh_u18_pct,Households with children under 18 years old,Park Slope/Carroll Gardens,0.250999999996566,0.243868109999312,0.263038,0.277755,0.250075,0.269644,0.291828,0.278409,0.231497,0.30396,0.321914,0.290075,0.313185,0.322347,0.291985
hh_u18_pct,Households with children under 18 years old,Sunset Park,0.423999999999069,0.417804220898688,0.405431,0.401995,0.415738,0.361406,0.378286,0.383949,0.429882,0.439414,0.411621,0.398412,0.395687,0.409016,0.384987
hh_u18_pct,Households with children under 18 years old,North Crown Heights/Prospect Heights,0.381999999997788,0.392000996198476,0.351387,0.351776,0.28244,0.307554,0.307028,0.312624,0.24918,0.30774,0.277225,0.274744,0.246407,0.248476,0.266656
hh_u18_pct,Households with children under 18 years old,South Crown Heights,0.421999999998661,0.415303089099325,0.347062,0.354144,0.326861,0.347975,0.343816,0.32611,0.322365,0.335112,0.291781,0.286154,0.266882,0.264051,0.251976
hh_u18_pct,Households with children under 18 years old,Bay Ridge,0.26299999999901,0.261903789596545,0.274862,0.277798,0.22339,0.305117,0.296508,0.314176,0.323041,0.294341,0.29773,0.281271,0.275276,0.283997,0.272283
hh_u18_pct,Households with children under 18 years old,Bensonhurst,0.318999999999505,0.33009574659809,0.319343,0.303531,0.326236,0.289767,0.294306,0.32415,0.32926,0.345546,0.356107,0.348078,0.332958,0.37288,0.34368
hh_u18_pct,Households with children under 18 years old,Borough Park,0.41099999999642,0.383349278097739,0.410839,0.408188,0.404043,0.422071,0.454666,0.44544,0.398863,0.427707,0.44223,0.442435,0.444365,0.411436,0.405016
hh_u18_pct,Households with children under 18 years old,Coney Island,0.292999999997846,0.234373669398337,0.218258,0.229634,0.225731,0.220525,0.242121,0.18407,0.247531,0.24581,0.268693,0.297218,0.260589,0.279096,0.255888
